Date,Govornorate,Community,Month,Year,Sex,Child,Type of Incident,Weapon,Fatal
27/07/18,Gaza,Gaza,July,2018,Male,No,Demonstration (GMR),Live ammunition,No
27/07/18,Gaza,Gaza,July,2018,Female,No,Demonstration (GMR),Live ammunition,No
27/07/18,Gaza,Gaza,July,2018,Male,No,Demonstration (GMR),Live ammunition,No
27/07/18,Gaza,Gaza,July,2018,Male,Yes,Demonstration (GMR),Live ammunition,No
27/07/18,Gaza,Gaza,July,2018,Male,No,Demonstration (GMR),Live ammunition,No
27/07/18,Gaza,Gaza,July,2018,Male,No,Demonstration (GMR),Live ammunition,No
27/07/18,Gaza,Gaza,July,2018,Male,No,Demonstration (GMR),Live ammunition,No
27/07/18,Gaza,Gaza,July,2018,Male,Yes,Demonstration (GMR),Live ammunition,No
27/07/18,Gaza,Gaza,July,2018,Male,Yes,Demonstration (GMR),Live ammunition,No
27/07/18,Gaza,Gaza,July,2018,Male,No,Demonstration (GMR),Live ammunition,No
27/07/18,Gaza,Gaza,July,2018,Male,No,Demonstration (GMR),Live ammunition,No
27/07/18,Gaza,Gaza,July,2018,Male,Yes,Demonstration (GMR),Live ammunition,No
27/07/18,Gaza,Gaza,July,2018,Male,No,Demonstration (GMR),Live ammunition,No
27/07/18,Gaza,Gaza,July,2018,Male,No,Demonstration (GMR),Live ammunition,No
27/07/18,Gaza,Gaza,July,2018,Male,No,Demonstration (GMR),Shrapnel,No
27/07/18,Gaza,Gaza,July,2018,Male,Yes,Demonstration (GMR),Shrapnel,No
27/07/18,Gaza,Gaza,July,2018,Male,No,Demonstration (GMR),Shrapnel,No
27/07/18,Gaza,Gaza,July,2018,Male,No,Demonstration (GMR),Shrapnel,No
27/07/18,Gaza,Gaza,July,2018,Male,No,Demonstration (GMR),Shrapnel,No
27/07/18,Gaza,Gaza,July,2018,Female,No,Demonstration (GMR),Shrapnel,No
27/07/18,Gaza,Gaza,July,2018,Male,No,Demonstration (GMR),Shrapnel,No
27/07/18,Gaza,Gaza,July,2018,Male,Unknown,Demonstration (GMR),Tear gas canister (inhalation),No
27/07/18,Gaza,Gaza,July,2018,Male,Unknown,Demonstration (GMR),Tear gas canister (inhalation),No
27/07/18,Gaza,Gaza,July,2018,Male,Unknown,Demonstration (GMR),Tear gas canister (inhalation),No
27/07/18,Gaza,Gaza,July,2018,Male,Unknown,Demonstration (GMR),Tear gas canister (inhalation),No
27/07/18,Gaza,Gaza,July,2018,Male,Unknown,Demonstration (GMR),Tear gas canister (inhalation),No
27/07/18,Gaza,Gaza,July,2018,Male,Unknown,Demonstration (GMR),Tear gas canister (inhalation),No
27/07/18,Gaza,Gaza,July,2018,Male,Unknown,Demonstration (GMR),Tear gas canister (inhalation),No
27/07/18,Gaza,Gaza,July,2018,Male,Unknown,Demonstration (GMR),Tear gas canister (inhalation),No
27/07/18,Gaza,Gaza,July,2018,Male,Unknown,Demonstration (GMR),Tear gas canister (inhalation),No
27/07/18,Gaza,Gaza,July,2018,Male,Unknown,Demonstration (GMR),Tear gas canister (inhalation),No
27/07/18,Gaza,Gaza,July,2018,Male,Unknown,Demonstration (GMR),Tear gas canister (inhalation),No
27/07/18,Gaza,Gaza,July,2018,Male,Unknown,Demonstration (GMR),Tear gas canister (inhalation),No
27/07/18,Gaza,Gaza,July,2018,Male,Unknown,Demonstration (GMR),Tear gas canister (inhalation),No
27/07/18,Gaza,Gaza,July,2018,Male,Unknown,Demonstration (GMR),Tear gas canister (inhalation),No
27/07/18,Gaza,Gaza,July,2018,Male,Unknown,Demonstration (GMR),Tear gas canister (inhalation),No
27/07/18,Gaza,Gaza,July,2018,Male,Unknown,Demonstration (GMR),Tear gas canister (inhalation),No
27/07/18,Gaza,Gaza,July,2018,Male,Unknown,Demonstration (GMR),Tear gas canister (inhalation),No
27/07/18,Gaza,Gaza,July,2018,Male,Unknown,Demonstration (GMR),Tear gas canister (inhalation),No
27/07/18,Gaza,Gaza,July,2018,Male,Unknown,Demonstration (GMR),Tear gas canister (inhalation),No
27/07/18,Gaza,Gaza,July,2018,Male,Unknown,Demonstration (GMR),Tear gas canister (inhalation),No
27/07/18,Gaza,Gaza,July,2018,Male,Unknown,Demonstration (GMR),Tear gas canister (inhalation),No
27/07/18,Gaza,Gaza,July,2018,Male,Unknown,Demonstration (GMR),Tear gas canister (inhalation),No
27/07/18,Gaza,Gaza,July,2018,Male,Unknown,Demonstration (GMR),Tear gas canister (inhalation),No
27/07/18,Gaza,Gaza,July,2018,Male,Unknown,Demonstration (GMR),Tear gas canister (inhalation),No
27/07/18,Gaza,Gaza,July,2018,Male,Unknown,Demonstration (GMR),Tear gas canister (inhalation),No
27/07/18,Gaza,Gaza,July,2018,Male,Unknown,Demonstration (GMR),Tear gas canister (inhalation),No
27/07/18,Gaza,Gaza,July,2018,Male,Unknown,Demonstration (GMR),Tear gas canister (inhalation),No
27/07/18,Gaza,Gaza,July,2018,Male,Unknown,Demonstration (GMR),Tear gas canister (inhalation),No
27/07/18,Gaza,Gaza,July,2018,Male,Unknown,Demonstration (GMR),Tear gas canister (inhalation),No
27/07/18,Gaza,Gaza,July,2018,Male,Unknown,Demonstration (GMR),Tear gas canister (inhalation),No
27/07/18,Gaza,Gaza,July,2018,Male,Unknown,Demonstration (GMR),Tear gas canister (inhalation),No
27/07/18,Gaza,Gaza,July,2018,Male,Unknown,Demonstration (GMR),Tear gas canister (inhalation),No
27/07/18,Gaza,Gaza,July,2018,Male,Unknown,Demonstration (GMR),Tear gas canister (inhalation),No
27/07/18,Gaza,Gaza,July,2018,Male,Unknown,Demonstration (GMR),Tear gas canister (inhalation),No
27/07/18,Gaza,Gaza,July,2018,Male,Unknown,Demonstration (GMR),Tear gas canister (inhalation),No
27/07/18,Gaza,Gaza,July,2018,Male,Unknown,Demonstration (GMR),Tear gas canister (inhalation),No
27/07/18,Gaza,Gaza,July,2018,Male,Unknown,Demonstration (GMR),Tear gas canister (inhalation),No
27/07/18,Gaza,Gaza,July,2018,Male,Unknown,Demonstration (GMR),Tear gas canister (inhalation),No
27/07/18,Gaza,Gaza,July,2018,Male,Unknown,Demonstration (GMR),Tear gas canister (inhalation),No
27/07/18,Gaza,Gaza,July,2018,Male,Unknown,Demonstration (GMR),Tear gas canister (inhalation),No
27/07/18,Gaza,Gaza,July,2018,Male,Unknown,Demonstration (GMR),Tear gas canister (inhalation),No
27/07/18,Gaza,Gaza,July,2018,Male,Unknown,Demonstration (GMR),Tear gas canister (inhalation),No
27/07/18,Gaza,Gaza,July,2018,Male,Unknown,Demonstration (GMR),Tear gas canister (inhalation),No
27/07/18,Gaza,Gaza,July,2018,Male,Unknown,Demonstration (GMR),Tear gas canister (inhalation),No
27/07/18,Gaza,Gaza,July,2018,Male,Unknown,Demonstration (GMR),Tear gas canister (inhalation),No
27/07/18,Gaza,Gaza,July,2018,Male,Unknown,Demonstration (GMR),Tear gas canister (inhalation),No
27/07/18,Gaza,Gaza,July,2018,Male,Unknown,Demonstration (GMR),Tear gas canister (inhalation),No
27/07/18,Gaza,Gaza,July,2018,Male,Unknown,Demonstration (GMR),Tear gas canister (inhalation),No
27/07/18,Gaza,Gaza,July,2018,Male,Unknown,Demonstration (GMR),Tear gas canister (inhalation),No
27/07/18,Gaza,Gaza,July,2018,Male,Unknown,Demonstration (GMR),Tear gas canister (inhalation),No
27/07/18,Gaza,Gaza,July,2018,Male,Unknown,Demonstration (GMR),Tear gas canister (inhalation),No
27/07/18,Gaza,Gaza,July,2018,Male,Unknown,Demonstration (GMR),Tear gas canister (inhalation),No
27/07/18,Gaza,Gaza,July,2018,Male,Unknown,Demonstration (GMR),Tear gas canister (inhalation),No
27/07/18,Gaza,Gaza,July,2018,Male,Unknown,Demonstration (GMR),Tear gas canister (inhalation),No
27/07/18,Gaza,Gaza,July,2018,Male,Unknown,Demonstration (GMR),Tear gas canister (inhalation),No
27/07/18,Gaza,Gaza,July,2018,Male,Unknown,Demonstration (GMR),Tear gas canister (inhalation),No
27/07/18,Gaza,Gaza,July,2018,Male,Unknown,Demonstration (GMR),Tear gas canister (inhalation),No
27/07/18,Gaza,Gaza,July,2018,Male,Unknown,Demonstration (GMR),Tear gas canister (inhalation),No
27/07/18,Gaza,Gaza,July,2018,Male,Unknown,Demonstration (GMR),Tear gas canister (inhalation),No
27/07/18,Gaza,Gaza,July,2018,Male,Unknown,Demonstration (GMR),Tear gas canister (inhalation),No
27/07/18,Gaza,Gaza,July,2018,Male,Unknown,Demonstration (GMR),Tear gas canister (inhalation),No
27/07/18,Gaza,Gaza,July,2018,Male,Unknown,Demonstration (GMR),Tear gas canister (inhalation),No
27/07/18,Gaza,Gaza,July,2018,Male,Unknown,Demonstration (GMR),Tear gas canister (inhalation),No
27/07/18,Gaza,Gaza,July,2018,Male,Unknown,Demonstration (GMR),Tear gas canister (inhalation),No
27/07/18,Gaza,Gaza,July,2018,Male,Unknown,Demonstration (GMR),Tear gas canister (inhalation),No
27/07/18,Gaza,Gaza,July,2018,Male,Unknown,Demonstration (GMR),Tear gas canister (inhalation),No
27/07/18,Gaza,Gaza,July,2018,Male,Unknown,Demonstration (GMR),Tear gas canister (inhalation),No
27/07/18,Gaza,Gaza,July,2018,Male,Unknown,Demonstration (GMR),Tear gas canister (inhalation),No
27/07/18,Gaza,Gaza,July,2018,Male,Unknown,Demonstration (GMR),Tear gas canister (inhalation),No
27/07/18,Gaza,Gaza,July,2018,Male,Unknown,Demonstration (GMR),Tear gas canister (inhalation),No
27/07/18,Gaza,Gaza,July,2018,Male,Unknown,Demonstration (GMR),Tear gas canister (inhalation),No
27/07/18,Gaza,Gaza,July,2018,Male,Unknown,Demonstration (GMR),Tear gas canister (inhalation),No
27/07/18,Gaza,Gaza,July,2018,Male,Unknown,Demonstration (GMR),Tear gas canister (inhalation),No
27/07/18,Gaza,Gaza,July,2018,Male,Unknown,Demonstration (GMR),Tear gas canister (inhalation),No
27/07/18,Gaza,Gaza,July,2018,Male,Unknown,Demonstration (GMR),Tear gas canister (inhalation),No
27/07/18,Gaza,Gaza,July,2018,Male,Unknown,Demonstration (GMR),Tear gas canister (inhalation),No
27/07/18,Gaza,Gaza,July,2018,Male,Unknown,Demonstration (GMR),Tear gas canister (inhalation),No
27/07/18,Gaza,Gaza,July,2018,Male,Unknown,Demonstration (GMR),Tear gas canister (inhalation),No
27/07/18,Gaza,Gaza,July,2018,Male,Unknown,Demonstration (GMR),Tear gas canister (inhalation),No
27/07/18,Gaza,Gaza,July,2018,Male,Unknown,Demonstration (GMR),Tear gas canister (inhalation),No
27/07/18,Gaza,Gaza,July,2018,Male,Unknown,Demonstration (GMR),Tear gas canister (inhalation),No
27/07/18,Gaza,Gaza,July,2018,Male,Unknown,Demonstration (GMR),Tear gas canister (inhalation),No
27/07/18,Gaza,Gaza,July,2018,Male,Unknown,Demonstration (GMR),Tear gas canister (inhalation),No
27/07/18,Gaza,Gaza,July,2018,Male,Unknown,Demonstration (GMR),Tear gas canister (inhalation),No
27/07/18,Gaza,Gaza,July,2018,Male,Unknown,Demonstration (GMR),Tear gas canister (inhalation),No
27/07/18,Gaza,Gaza,July,2018,Male,Unknown,Demonstration (GMR),Tear gas canister (inhalation),No
27/07/18,Gaza,Gaza,July,2018,Male,Unknown,Demonstration (GMR),Tear gas canister (inhalation),No
27/07/18,Gaza,Gaza,July,2018,Male,Unknown,Demonstration (GMR),Tear gas canister (inhalation),No
27/07/18,Gaza,Gaza,July,2018,Male,Unknown,Demonstration (GMR),Tear gas canister (inhalation),No
27/07/18,Gaza,Gaza,July,2018,Male,Unknown,Demonstration (GMR),Tear gas canister (inhalation),No
27/07/18,Gaza,Gaza,July,2018,Male,Unknown,Demonstration (GMR),Tear gas canister (inhalation),No
27/07/18,Gaza,Gaza,July,2018,Male,Unknown,Demonstration (GMR),Tear gas canister (inhalation),No
27/07/18,Gaza,Gaza,July,2018,Male,Unknown,Demonstration (GMR),Tear gas canister (inhalation),No
27/07/18,Gaza,Gaza,July,2018,Male,Unknown,Demonstration (GMR),Tear gas canister (inhalation),No
27/07/18,Gaza,Gaza,July,2018,Male,Unknown,Demonstration (GMR),Tear gas canister (inhalation),No
27/07/18,Gaza,Gaza,July,2018,Male,Unknown,Demonstration (GMR),Tear gas canister (inhalation),No
27/07/18,Gaza,Gaza,July,2018,Male,Unknown,Demonstration (GMR),Tear gas canister (inhalation),No
27/07/18,Gaza,Gaza,July,2018,Male,Unknown,Demonstration (GMR),Tear gas canister (inhalation),No
27/07/18,Gaza,Gaza,July,2018,Male,Unknown,Demonstration (GMR),Tear gas canister (inhalation),No
27/07/18,Gaza,Gaza,July,2018,Male,Unknown,Demonstration (GMR),Tear gas canister (inhalation),No
27/07/18,Gaza,Gaza,July,2018,Male,Unknown,Demonstration (GMR),Tear gas canister (inhalation),No
27/07/18,Gaza,Gaza,July,2018,Male,Unknown,Demonstration (GMR),Tear gas canister (inhalation),No
27/07/18,Gaza,Gaza,July,2018,Male,Unknown,Demonstration (GMR),Tear gas canister (inhalation),No
27/07/18,Gaza,Gaza,July,2018,Male,Unknown,Demonstration (GMR),Tear gas canister (inhalation),No
27/07/18,Gaza,Gaza,July,2018,Male,Unknown,Demonstration (GMR),Tear gas canister (inhalation),No
27/07/18,Gaza,Gaza,July,2018,Male,Unknown,Demonstration (GMR),Tear gas canister (inhalation),No
27/07/18,Gaza,Gaza,July,2018,Male,Unknown,Demonstration (GMR),Tear gas canister (inhalation),No
27/07/18,Gaza,Gaza,July,2018,Male,Unknown,Demonstration (GMR),Tear gas canister (inhalation),No
27/07/18,Gaza,Gaza,July,2018,Male,Unknown,Demonstration (GMR),Tear gas canister (inhalation),No
27/07/18,Gaza,Gaza,July,2018,Male,Unknown,Demonstration (GMR),Tear gas canister (inhalation),No
27/07/18,Gaza,Gaza,July,2018,Male,Unknown,Demonstration (GMR),Tear gas canister (inhalation),No
27/07/18,Gaza,Gaza,July,2018,Male,Unknown,Demonstration (GMR),Tear gas canister (inhalation),No
27/07/18,Gaza,Gaza,July,2018,Male,Unknown,Demonstration (GMR),Tear gas canister (inhalation),No
27/07/18,Gaza,Gaza,July,2018,Male,Unknown,Demonstration (GMR),Tear gas canister (inhalation),No
27/07/18,Gaza,Gaza,July,2018,Male,Unknown,Demonstration (GMR),Tear gas canister (inhalation),No
27/07/18,Gaza,Gaza,July,2018,Male,Unknown,Demonstration (GMR),Tear gas canister (inhalation),No
27/07/18,Gaza,Gaza,July,2018,Male,Unknown,Demonstration (GMR),Tear gas canister (inhalation),No
27/07/18,Gaza,Gaza,July,2018,Male,Unknown,Demonstration (GMR),Tear gas canister (inhalation),No
27/07/18,Gaza,Gaza,July,2018,Male,Unknown,Demonstration (GMR),Tear gas canister (inhalation),No
27/07/18,Gaza,Gaza,July,2018,Male,Unknown,Demonstration (GMR),Tear gas canister (inhalation),No
27/07/18,Gaza,Gaza,July,2018,Male,Unknown,Demonstration (GMR),Tear gas canister (inhalation),No
27/07/18,Gaza,Gaza,July,2018,Male,Unknown,Demonstration (GMR),Tear gas canister (inhalation),No
27/07/18,Gaza,Gaza,July,2018,Male,Unknown,Demonstration (GMR),Tear gas canister (inhalation),No
27/07/18,Gaza,Gaza,July,2018,Male,Unknown,Demonstration (GMR),Tear gas canister (inhalation),No
27/07/18,Gaza,Gaza,July,2018,Male,Unknown,Demonstration (GMR),Tear gas canister (inhalation),No
27/07/18,Gaza,Gaza,July,2018,Male,Unknown,Demonstration (GMR),Tear gas canister (inhalation),No
27/07/18,Gaza,Gaza,July,2018,Male,Unknown,Demonstration (GMR),Tear gas canister (inhalation),No
27/07/18,Gaza,Gaza,July,2018,Male,Unknown,Demonstration (GMR),Tear gas canister (inhalation),No
27/07/18,Gaza,Gaza,July,2018,Male,Unknown,Demonstration (GMR),Tear gas canister (inhalation),No
27/07/18,Gaza,Gaza,July,2018,Male,Unknown,Demonstration (GMR),Tear gas canister (inhalation),No
27/07/18,Gaza,Gaza,July,2018,Male,Unknown,Demonstration (GMR),Tear gas canister (inhalation),No
27/07/18,Gaza,Gaza,July,2018,Male,Unknown,Demonstration (GMR),Tear gas canister (inhalation),No
27/07/18,Gaza,Gaza,July,2018,Male,Unknown,Demonstration (GMR),Tear gas canister (inhalation),No
27/07/18,Gaza,Gaza,July,2018,Male,Unknown,Demonstration (GMR),Tear gas canister (inhalation),No
27/07/18,Gaza,Gaza,July,2018,Male,Unknown,Demonstration (GMR),Tear gas canister (inhalation),No
27/07/18,Gaza,Gaza,July,2018,Male,Unknown,Demonstration (GMR),Tear gas canister (inhalation),No
27/07/18,Gaza,Gaza,July,2018,Male,Unknown,Demonstration (GMR),Tear gas canister (inhalation),No
27/07/18,Gaza,Gaza,July,2018,Male,Unknown,Demonstration (GMR),Tear gas canister (inhalation),No
27/07/18,Gaza,Gaza,July,2018,Male,Unknown,Demonstration (GMR),Tear gas canister (inhalation),No
27/07/18,Gaza,Gaza,July,2018,Male,Unknown,Demonstration (GMR),Tear gas canister (inhalation),No
27/07/18,Gaza,Gaza,July,2018,Male,Unknown,Demonstration (GMR),Tear gas canister (inhalation),No
27/07/18,Gaza,Gaza,July,2018,Male,Unknown,Demonstration (GMR),Tear gas canister (inhalation),No
27/07/18,Gaza,Gaza,July,2018,Male,Unknown,Demonstration (GMR),Tear gas canister (inhalation),No
27/07/18,Gaza,Gaza,July,2018,Male,Unknown,Demonstration (GMR),Tear gas canister (inhalation),No
27/07/18,Gaza,Gaza,July,2018,Male,Unknown,Demonstration (GMR),Tear gas canister (inhalation),No
27/07/18,Gaza,Gaza,July,2018,Male,Unknown,Demonstration (GMR),Tear gas canister (inhalation),No
27/07/18,Gaza,Gaza,July,2018,Male,Unknown,Demonstration (GMR),Tear gas canister (inhalation),No
27/07/18,Gaza,Gaza,July,2018,Male,Unknown,Demonstration (GMR),Tear gas canister (inhalation),No
27/07/18,Gaza,Gaza,July,2018,Male,Unknown,Demonstration (GMR),Tear gas canister (inhalation),No
27/07/18,Gaza,Gaza,July,2018,Male,Unknown,Demonstration (GMR),Tear gas canister (inhalation),No
27/07/18,Gaza,Gaza,July,2018,Male,Unknown,Demonstration (GMR),Tear gas canister (inhalation),No
27/07/18,Gaza,Gaza,July,2018,Male,Unknown,Demonstration (GMR),Tear gas canister (inhalation),No
27/07/18,Gaza,Gaza,July,2018,Male,Unknown,Demonstration (GMR),Tear gas canister (inhalation),No
27/07/18,Gaza,Gaza,July,2018,Male,Unknown,Demonstration (GMR),Tear gas canister (inhalation),No
27/07/18,Gaza,Gaza,July,2018,Male,Unknown,Demonstration (GMR),Tear gas canister (inhalation),No
27/07/18,Gaza,Gaza,July,2018,Male,Unknown,Demonstration (GMR),Tear gas canister (inhalation),No
27/07/18,Gaza,Gaza,July,2018,Male,Unknown,Demonstration (GMR),Tear gas canister (inhalation),No
27/07/18,Gaza,Gaza,July,2018,Male,Unknown,Demonstration (GMR),Tear gas canister (inhalation),No
27/07/18,Gaza,Gaza,July,2018,Male,Unknown,Demonstration (GMR),Tear gas canister (inhalation),No
27/07/18,Gaza,Gaza,July,2018,Male,Unknown,Demonstration (GMR),Tear gas canister (inhalation),No
27/07/18,Gaza,Gaza,July,2018,Male,Unknown,Demonstration (GMR),Tear gas canister (inhalation),No
27/07/18,Gaza,Gaza,July,2018,Male,Unknown,Demonstration (GMR),Tear gas canister (inhalation),No
27/07/18,Gaza,Gaza,July,2018,Male,Unknown,Demonstration (GMR),Tear gas canister (inhalation),No
27/07/18,Gaza,Gaza,July,2018,Male,Unknown,Demonstration (GMR),Tear gas canister (inhalation),No
27/07/18,Gaza,Gaza,July,2018,Male,Unknown,Demonstration (GMR),Tear gas canister (inhalation),No
27/07/18,Gaza,Gaza,July,2018,Male,Unknown,Demonstration (GMR),Tear gas canister (inhalation),No
27/07/18,Gaza,Gaza,July,2018,Male,Unknown,Demonstration (GMR),Tear gas canister (inhalation),No
27/07/18,Gaza,Gaza,July,2018,Male,Unknown,Demonstration (GMR),Tear gas canister (inhalation),No
27/07/18,Gaza,Gaza,July,2018,Male,Unknown,Demonstration (GMR),Tear gas canister (inhalation),No
27/07/18,Gaza,Gaza,July,2018,Male,Unknown,Demonstration (GMR),Tear gas canister (inhalation),No
27/07/18,Gaza,Gaza,July,2018,Male,Unknown,Demonstration (GMR),Tear gas canister (inhalation),No
27/07/18,Gaza,Gaza,July,2018,Male,Unknown,Demonstration (GMR),Tear gas canister (inhalation),No
27/07/18,Gaza,Gaza,July,2018,Male,Unknown,Demonstration (GMR),Tear gas canister (inhalation),No
27/07/18,Gaza,Gaza,July,2018,Male,Unknown,Demonstration (GMR),Tear gas canister (inhalation),No
27/07/18,Gaza,Gaza,July,2018,Male,Unknown,Demonstration (GMR),Tear gas canister (inhalation),No
27/07/18,Gaza,Gaza,July,2018,Male,Unknown,Demonstration (GMR),Tear gas canister (inhalation),No
27/07/18,Gaza,Gaza,July,2018,Male,Unknown,Demonstration (GMR),Tear gas canister (inhalation),No
27/07/18,Gaza,Gaza,July,2018,Male,Unknown,Demonstration (GMR),Others,No
27/07/18,Gaza,Gaza,July,2018,Male,Unknown,Demonstration (GMR),Others,No
27/07/18,Gaza,Gaza,July,2018,Male,Unknown,Demonstration (GMR),Others,No
27/07/18,Gaza,Gaza,July,2018,Male,Unknown,Demonstration (GMR),Others,No
27/07/18,Gaza,Gaza,July,2018,Male,Unknown,Demonstration (GMR),Others,No
27/07/18,Gaza,Gaza,July,2018,Male,Unknown,Demonstration (GMR),Others,No
27/07/18,Gaza,Gaza,July,2018,Male,Unknown,Demonstration (GMR),Others,No
27/07/18,Gaza,Gaza,July,2018,Male,Unknown,Demonstration (GMR),Others,No
27/07/18,Gaza,Gaza,July,2018,Male,Unknown,Demonstration (GMR),Others,No
27/07/18,Gaza,Gaza,July,2018,Male,Unknown,Demonstration (GMR),Others,No
28/07/18,Rafah,Rafah,July,2018,Male,No,Demonstration (GMR),Others,No
30/07/18,Gaza,Gaza,July,2018,Male,No,Other,Live ammunition,No
30/07/18,Deir Al-Balah (Middle Area),Al Bureij Camp,July,2018,Male,Yes,Demonstration (GMR),Others,No
30/07/18,Deir Al-Balah (Middle Area),Al Bureij Camp,July,2018,Male,Yes,Demonstration (GMR),Live ammunition,No
30/07/18,Gaza,Gaza,July,2018,Male,No,Demonstration (GMR),Live ammunition,No
31/07/18,Gaza,Gaza,July,2018,Male,No,Other,Live ammunition,No
31/07/18,Khan Yunis,Khuza'a,July,2018,Female,Yes,Demonstration (GMR),Others,No
31/07/18,Gaza,Gaza,July,2018,Male,No,Demonstration (GMR),Live ammunition,No
01/08/18,Gaza North,Jabalia,August,2018,Male,No,Demonstration (GMR),Others,No
01/08/18,Khan Yunis,Khuza'a,August,2018,Male,No,Demonstration (GMR),Others,No
02/08/18,Gaza North,Jabalia,August,2018,Male,No,Demonstration (GMR),Others,No
02/08/18,Gaza North,Jabalia,August,2018,Male,No,Demonstration (GMR),Others,No
03/08/18,Gaza North,Jabalia,August,2018,Male,No,Demonstration (GMR),Tear gas canister (inhalation),No
03/08/18,Gaza North,Jabalia,August,2018,Male,Yes,Demonstration (GMR),Tear gas canister (inhalation),No
03/08/18,Gaza North,Jabalia,August,2018,Male,Yes,Demonstration (GMR),Tear gas canister (inhalation),No
03/08/18,Gaza North,Jabalia,August,2018,Female,No,Demonstration (GMR),Tear gas canister (inhalation),No
03/08/18,Gaza North,Jabalia,August,2018,Male,Yes,Demonstration (GMR),Tear gas canister (inhalation),No
03/08/18,Deir Al-Balah (Middle Area),Al Bureij Camp,August,2018,Male,Yes,Demonstration (GMR),Others,No
03/08/18,Deir Al-Balah (Middle Area),Al Bureij Camp,August,2018,Male,Yes,Demonstration (GMR),Shrapnel,No
03/08/18,Deir Al-Balah (Middle Area),Al Bureij Camp,August,2018,Male,No,Demonstration (GMR),Shrapnel,No
